Id,SalePrice
1774,143695.42449167304
1775,129556.14419466512
1776,119993.64394534049
1777,102337.26236996111
1778,129678.78850926325
1779,127496.5369482975
1780,178586.24125420683
1781,115325.25198888063
1782,84260.6782156637
1783,147870.00939327263
1784,99781.67922576395
1785,99939.36777182735
1786,113449.8019664862
1787,175636.87785957672
1788,60848.691370895416
1789,100214.06738173563
1790,77706.32497543952
1791,218710.99253879898
1792,143598.2689563506
1793,148090.86453832698
1794,156542.4665177633
1795,129824.16440452996
1796,129357.02443948307
1797,150097.75040800145
1798,112700.4709659067
1799,102371.11777894267
1800,119654.9008231537
1801,118920.480765672
1802,156316.97795676955
1803,154855.50609060194
1804,133515.09951132114
1805,134901.54182177564
1806,125929.20388696391
1807,145006.32396582115
1808,128274.01503507285
1809,113442.02969551111
1810,117019.83377123007
1811,97550.85881070356
1812,93613.89297124952
1813,121849.5694737155
1814,87712.11073439122
1815,68148.21192245175
1816,97559.03770600639
1817,112398.39348712564
1818,136039.6985884235
1819,123787.0703620085
1820,79320.04153967847
1821,117114.59506760583
1822,150453.40728102945
1823,68740.95278914126
1824,126203.7966817697
1825,128461.34758673019
1826,104735.83112446476
1827,114488.59769060163
1828,116584.88137083239
1829,137185.2696532084
1830,137161.7947985553
1831,160662.20739174788
1832,115010.42451004013
1833,145703.08282329288
1834,145209.3757664759
1835,155459.37105031149
1836,128561.71627743742
1837,79872.02837161638
1838,123177.54239041457
1839,96920.2131779337
1840,131178.2892721106
1841,139225.97402857395
1842,104037.22242233563
1843,135252.1599724695
1844,151967.24191119184
1845,134424.62548619695
1846,144863.7629790891
1847,152902.69788931706
1848,66487.51239766105
1849,118877.51791215116
1850,115017.19835183187
1851,133821.4316786432
1852,110393.09483957523
1853,126494.81013581397
1854,171665.39473050894
1855,165461.7495776321
1856,209765.5447101108
1857,150955.42181021403
1858,173776.74423289628
1859,145917.48239753355
1860,153294.4335189306
1861,145242.452235199
1862,293724.8849673813
1863,290281.00241966435
1864,290313.35195072484
1865,354217.58183878695
1866,327631.40854105214
1867,255119.89506930162
1868,270846.47565623047
1869,216972.91939620208
1870,245189.5220324482
1871,255185.29767539486
1872,171510.47819952268
1873,218208.88331787515
1874,141760.48990087648
1875,210259.58648340573
1876,185346.49146452209
1877,220250.6648241286
1878,203836.43794639388
1879,130630.34962950477
1880,128804.46090188064
1881,275387.965774898
1882,262028.81517896857
1883,201211.27621774233
1884,216969.3342283291
1885,238984.06806550547
1886,276654.4638858208
1887,210171.65011403133
1888,284261.2260215124
1889,167276.85381013097
1890,119965.6970023093
1891,169210.54974527116
1892,99078.65812919827
1893,123200.81794037527
1894,128205.02474471582
1895,132617.6932993818
1896,109034.96078175184
1897,111987.3395966503
1898,115831.40791641873
1899,142552.2599169432
1900,140311.6543080243
1901,128429.21564686319
1902,119846.67175173391
1903,204756.49053446623
1904,117602.6390732942
1905,149569.62330527094
1906,142412.1732463755
1907,169204.67429459715
1908,138101.07656806966
1909,152238.03638690975
1910,143020.30057586913
1911,186456.3767517075
1912,264512.24030565715
1913,153440.57366458912
1914,76160.9313151672
1915,251525.50128494707
1916,68618.05454661578
1917,256358.05500730794
1918,141309.28545408705
1919,161775.590060752
1920,161859.28838477825
1921,362639.06311684573
1922,322082.4928248696
1923,204583.54794725854
1924,202143.423587918
1925,220171.1278943473
1926,360223.2099709685
1927,125142.55717582717
1928,156259.60338267765
1929,117855.41486350053
1930,154090.45522132856
1931,146928.0816422185
1932,142563.68102026242
1933,158591.75770198557
1934,181656.19920508718
1935,167933.9250511556
1936,184922.6217754231
1937,177748.88125868727
1938,158619.81389851193
1939,240021.4661315302
1940,200728.91814650025
1941,174890.79844245844
1942,179607.17192578295
1943,200666.50188781967
1944,285481.6807636695
1945,323378.554719277
1946,160154.56253968837
1947,288712.9440390528
1948,176175.7044186079
1949,212866.63656816407
1950,194668.9679676142
1951,231890.32533220778
1952,207650.07657419035
1953,154783.95590629496
1954,198731.0612498406
1955,133043.52023212652
1956,318950.1043767606
1957,153400.08096841167
1958,303866.9122189748
1959,147467.392470283
1960,102112.5541761728
1961,124080.16066421494
1962,127844.97119387827
1963,130612.52448040189
1964,121612.2108295952
1965,155791.46499140837
1966,158959.58476856264
1967,280696.7748942689
1968,337089.85418214544
1969,324729.3627103476
1970,394824.3761993661
1971,472020.2484199492
1972,371671.8608907404
1973,269244.09275253175
1974,297886.3418324315
1975,429829.98512478574
1976,262517.8869242352
1977,313111.89026981767
1978,312205.8809388727
1979,317293.9292660599
1980,191796.18660133434
1981,324119.30385214055
1982,234920.7241900204
1983,221857.9272160378
1984,192379.08830220057
1985,224255.58782441035
1986,238050.7648156675
1987,184588.4718692011
1988,172639.5939942957
1989,200978.74710909268
1990,217485.73913930412
1991,208215.3087358161
1992,208845.9893424328
1993,186839.10283609948
1994,236883.2171515064
1995,193209.50642145288
1996,236464.30730998577
1997,304516.7636399662
1998,294447.30073736265
1999,249963.95241164416
2000,285079.52030248585
2001,237742.45589749675
2002,237361.57974468564
2003,267274.91585507983
2004,279502.83008841827
2005,234109.82065175462
2006,227509.45717435624
2007,247136.56227432925
2008,193887.5688013212
2009,184275.4787711469
2010,204885.9075250497
2011,147833.03447959406
2012,188260.79671199314
2013,173516.8535748263
2014,179183.90715503594
2015,200282.8075913732
2016,191079.44599343502
2017,198413.8801948707
2018,115655.79681444084
2019,133052.93098218046
2020,120201.29270902557
2021,112298.86691028743
2022,166051.98946948847
2023,139221.01079975956
2024,221990.51216858084
2025,333185.30024556315
2026,181629.84835308985
2027,158667.9755718351
2028,184136.96753915184
2029,166524.680105641
2030,268605.1598342608
2031,256084.55618181388
2032,262206.6307805087
2033,260330.8060383029
2034,180744.22698971457
2035,211915.2072413222
2036,217223.1966475697
2037,221594.9780074115
2038,345481.6952838252
2039,209722.26258447688
2040,347229.9292959848
2041,246060.68982513048
2042,207983.21259741273
2043,171054.5602292166
2044,172539.99787083056
2045,203186.79879948474
2046,144462.43575643457
2047,138917.50516180642
2048,137102.61861656042
2049,157737.78255273643
2050,188465.4106116645
2051,110096.30933104287
2052,119428.49900969896
2053,136674.96692013327
2054,87791.6552047594
2055,136129.90117955845
2056,134379.3523799854
2057,112869.19510257324
2058,187558.93499025467
2059,119640.73159441356
2060,157498.11617559247
2061,154774.2453378469
2062,122125.43206855006
2063,103604.09018282399
2064,128119.24119008973
2065,119548.10058116379
2066,156977.7030140505
2067,141879.9433202462
2068,149248.7181796306
2069,92584.47346481524
2070,103498.53658897898
2071,98372.90875265936
2072,155010.3944661411
2073,125041.12950070378
2074,182847.78955798817
2075,152689.85448039073
2076,116767.4454137525
2077,121584.46527484915
2078,118438.82738567221
2079,137336.07308007998
2080,117820.09321311458
2081,131376.089668072
2082,129721.0653374523
2083,135368.6677695993
2084,104454.63608804827
2085,116107.80781577685
2086,155229.66220122733
2087,127852.47752982343
2088,112908.63224365802
2089,94410.986248587
2090,140624.7710931819
2091,100327.36758257415
2092,124964.12724601894
2093,114284.03780870559
2094,133776.16202697423
2095,152306.08087890164
2096,94584.3771289347
2097,92794.83959212241
2098,138563.9293638182
2099,64572.747506641615
2100,99681.078349193
2101,139112.01661995045
2102,142730.53622750295
2103,104970.63952876885
2104,141017.5174149845
2105,109032.38465301068
2106,75268.86599000082
2107,191985.30586534078
2108,112203.11521361016
2109,114878.10760782592
2110,118315.20854886109
2111,157244.2789783341
2112,121204.02417015987
2113,128659.89470610145
2114,125486.29727647877
2115,148667.20927822776
2116,118077.61189808547
2117,160193.4724423266
2118,126762.26784876063
2119,111748.24822661551
2120,118800.4197451651
2121,88942.84690470019
2122,93638.36360251822
2123,113303.87957981066
2124,168261.81343803002
2125,134012.6913440141
2126,165581.45631406986
2127,146943.12877152296
2128,120509.44863022665
2129,114842.80873149712
2130,136939.385509748
2131,148230.46276208427
2132,114906.96357976222
2133,128507.60307500791
2134,122965.75436717375
2135,115680.59640647618
2136,76876.78126924015
2137,119168.87482900404
2138,132779.3487705097
2139,154011.533525095
2140,135801.57304289562
2141,154244.00635858605
2142,120821.41121231485
2143,138776.05731885738
2144,121568.26228617872
2145,130695.76330693021
2146,145886.06438372633
2147,160727.90757653562
2148,133976.81116483588
2149,147898.56402504566
2150,197524.67295523616
2151,129360.86109991786
2152,136478.7511451941
2153,133007.51347182813
2154,111269.27243410317
2155,147281.16203444402
2156,246066.92119113044
2157,219351.8277587454
2158,231169.6090331875
2159,213560.5805948511
2160,189854.55193581266
2161,263520.0186930959
2162,444021.2721275628
2163,332716.8733720322
2164,256152.1141651277
2165,163462.60565863943
2166,145167.36767580346
2167,214054.86867694175
2168,195330.2838187634
2169,201875.838462063
2170,220371.4250619996
2171,144638.65995294362
2172,136436.4588837935
2173,153503.1402996765
2174,233413.4565681875
2175,318104.8311951902
2176,291016.1884135183
2177,244270.87574204605
2178,227192.0784433498
2179,153244.10467910545
2180,230986.64255178644
2181,197135.80984217173
2182,225688.86335631734
2183,204775.60070721406
2184,122507.17869874109
2185,134229.63831571088
2186,156236.74761599672
2187,158446.16305860516
2188,159364.29953214497
2189,290199.2015980093
2190,93112.30070777953
2191,92793.57974915455
2192,88552.77059290615
2193,110517.97253113028
2194,116340.70293223784
2195,99927.80162807378
2196,103477.93014522118
2197,109459.62091870567
2198,143067.1252695748
2199,154700.05142518858
2200,126018.11250872674
2201,138001.08983088494
2202,177180.78115773684
2203,142707.3536016912
2204,142185.20884748822
2205,106804.94552907684
2206,126420.4480513463
2207,205458.9694286232
2208,212467.27911154705
2209,164665.09929567942
2210,142091.6726498174
2211,126270.86184636036
2212,132425.40793780884
2213,99672.84184041045
2214,131391.59337444569
2215,115262.70861049769
2216,137496.39184490868
2217,68618.56373331169
2218,88371.5585197578
2219,96736.21864147166
2220,84096.8478851554
2221,254613.2923621695
2222,221955.68306496297
2223,263531.6264791385
2224,232022.50233103134
2225,150853.89445175906
2226,152431.90447892385
2227,195496.98913924667
2228,276031.47466084344
2229,248095.42038532876
2230,149815.5530770085
2231,209945.07665003362
2232,172006.25572294352
2233,174519.59637630344
2234,236933.40701020753
2235,199991.17755564026
2236,260689.09046959988
2237,306225.82458443614
2238,229185.3187525646
2239,126874.0909738352
2240,160771.95970533343
2241,131225.58589658217
2242,137488.24113856314
2243,132926.88477011042
2244,114334.8276661366
2245,102779.08100266589
2246,133492.88713018465
2247,134125.940538239
2248,119009.35970329026
2249,131710.20042009308
2250,136670.51600757157
2251,137379.0016873172
2252,170525.65345161463
2253,162684.05793981603
2254,176290.98047549702
2255,192651.27837969153
2256,187587.28125947388
2257,196629.26371358344
2258,180073.6861860197
2259,170856.20108882978
2260,142433.52877979132
2261,194686.52425305118
2262,209161.4317333977
2263,315439.5493187285
2264,448903.00064048776
2265,182653.1547234051
2266,275686.63585291535
2267,309799.81636211363
2268,380844.6779886497
2269,162289.70018053014
2270,185429.97839144457
2271,221926.31160285487
2272,204586.5152246157
2273,162437.62533473535
2274,169072.72429382845
2275,170849.48857073064
2276,180596.02910864682
2277,178173.15468368537
2278,156757.307296751
2279,126859.56818188578
2280,103161.50534810216
2281,169043.16533709186
2282,182373.02703429526
2283,130152.2546879764
2284,134758.1002868801
2285,156660.1851665536
2286,121413.72889449919
2287,315254.0849409763
2288,263642.6741711812
2289,332524.1787047512
2290,404902.2542258425
2291,295787.79900228564
2292,393638.44163877255
2293,415262.1707031815
2294,350939.91423320735
2295,462797.5232872535
2296,271585.68411716673
2297,283930.4968085115
2298,298315.2965667412
2299,342287.8483496487
2300,294387.380581012
2301,277515.2293869497
2302,254262.60819910496
2303,244598.8999966062
2304,267617.8562541157
2305,186607.20936280987
2306,188718.0094784871
2307,181832.63914238254
2308,237334.2362865283
2309,273988.70817807363
2310,220621.68966853718
2311,205033.74485339547
2312,186027.56484548713
2313,170297.1743298813
2314,192115.9665280236
2315,173707.86914888976
2316,173112.1270259483
2317,180108.64309244405
2318,170734.0925203985
2319,190631.26636608774
2320,191495.29595211492
2321,261960.13872617806
2322,185956.35554800398
2323,194134.6155297685
2324,192290.38462494075
2325,208301.58886963007
2326,193258.9787059746
2327,208851.41779048357
2328,224177.58373180596
2329,183492.9775859747
2330,176778.91187204368
2331,323668.66885828396
2332,370591.99691140675
2333,315406.96393533587
2334,230742.99751188888
2335,248681.87989745018
2336,313630.87726526265
2337,199892.14038249888
2338,274753.8059343424
2339,229833.91542923887
2340,403074.51956234267
2341,201648.7100961297
2342,240994.5326251832
2343,227071.20907366928
2344,220127.41900947804
2345,265900.45700062433
2346,225727.2071505323
2347,199137.48899578387
2348,248982.51848427556
2349,166433.20262836828
2350,281825.7896647173
2351,236130.2670987411
2352,238983.9446252636
2353,225454.01897025955
2354,143432.30220129775
2355,159235.72060865987
2356,160241.69886607668
2357,207778.96221807154
2358,190611.69930537057
2359,138251.43384319884
2360,117975.03050976059
2361,136591.90783398744
2362,247816.43701025433
2363,132417.61008701476
2364,170124.80965229924
2365,234034.35882551692
2366,197510.65138079418
2367,218506.96871007534
2368,196488.54788055294
2369,222003.3754720331
2370,164808.14349656177
2371,165343.33587974834
2372,187974.33810905647
2373,265750.0513018675
2374,318778.44280969637
2375,219680.58710513648
2376,252133.2490098791
2377,307315.722077913
2378,142213.0765270534
2379,192772.54558695486
2380,155166.40895507854
2381,154173.21014455528
2382,197507.94667869492
2383,192580.0045278851
2384,220004.42830133878
2385,147745.5203025647
2386,134295.81220163425
2387,129327.97034476948
2388,123621.91591144362
2389,119038.19817215361
2390,131697.95417287038
2391,133699.9774522626
2392,109405.08559431382
2393,163312.98127381963
2394,137594.54505952407
2395,185814.17502939657
2396,145185.68295994357
2397,195342.94614676424
2398,122807.55455355223
2399,72257.57812892404
2400,70212.77837894126
2401,119292.34334605723
2402,116053.7993463521
2403,158300.9481090417
2404,137046.82442289713
2405,146423.30889316858
2406,141548.82032836313
2407,118413.11627244721
2408,133330.7258859335
2409,117914.82172379889
2410,168440.87610549456
2411,112536.7090365129
2412,138009.77503103163
2413,117992.80336012675
2414,136889.49647719442
2415,136362.54279910738
2416,128010.55359821112
2417,124397.36274088871
2418,120725.53120035536
2419,112802.20991538411
2420,116392.34125581506
2421,116793.6755565879
2422,118072.10795128078
2423,104404.10947352918
2424,150185.00177334883
2425,236963.91290074022
2426,126392.50340548578
2427,104273.16316796765
2428,171727.94975330844
2429,108396.2219330945
2430,135325.59915941596
2431,118737.33161049592
2432,134999.208398855
2433,122485.21809834936
2434,126096.89664279117
2435,133554.46351249775
2436,113318.97341791452
2437,109616.98071798049
2438,117096.19238868856
2439,118840.31323539496
2440,126537.00744968203
2441,101339.10696954325
2442,100760.47021963003
2443,107771.62023897195
2444,124527.12692458194
2445,89250.79399685418
2446,105346.95348250706
2447,213757.8240045968
2448,137160.59040718465
2449,103701.58294692
2450,140294.94543124933
2451,120763.55752891961
2452,179145.34398264086
2453,98818.33876098698
2454,123546.48383896697
2455,119536.06096903169
2456,123692.62276063517
2457,123182.60508739331
2458,119955.62491883438
2459,100365.4692689948
2460,137380.2703601028
2461,113416.54310593473
2462,122039.57815678486
2463,113431.93492852703
2464,167808.8647916155
2465,129384.88907604948
2466,120888.00439392189
2467,163479.73099939976
2468,96674.32651936526
2469,95293.97168275646
2470,188987.10994376524
2471,181888.40174566713
2472,155306.02530061806
2473,105271.78896980277
2474,90113.86068372693
2475,193733.44768148888
2476,115295.20550285319
2477,122437.24745121013
2478,151612.55469862802
2479,111794.15236202422
2480,136650.08590693015
2481,119579.53236974397
2482,138385.9167768051
2483,111821.71895889365
2484,123795.42556425699
2485,119352.58496474645
2486,140475.98803239234
2487,184001.07328551158
2488,154550.35969517834
2489,162240.53615856505
2490,130309.62591863776
2491,101842.13563374883
2492,179559.9717243348
2493,155443.53815976836
2494,154896.1209525923
2495,101383.09452375532
2496,198806.242379022
2497,142514.51415318841
2498,115347.98392777886
2499,110978.83532915212
2500,123828.67819259991
2501,123102.19247637378
2502,143563.14819446026
2503,98978.94502918723
2504,175916.59281091453
2505,214500.08444865735
2506,263173.1880038364
2507,301284.30819235794
2508,264516.1512735068
2509,226811.32257878964
2510,241740.12588421005
2511,193356.39103836694
2512,211418.01415631777
2513,213621.80022194184
2514,209613.2830815806
2515,162846.157214069
2516,172383.9790441876
2517,135980.77996576336
2518,140888.21064701214
2519,218989.00173702245
2520,212398.28476423174
2521,200988.15882149225
2522,220647.14127226954
2523,126063.79930873701
2524,128791.57559470208
2525,139527.40592221514
2526,144630.60768183865
2527,122428.16216153678
2528,123198.89056239146
2529,138981.25586953215
2530,129684.25370545937
2531,242942.55326020645
2532,227114.85205246965
2533,202554.51970813362
2534,226126.19889873924
2535,295082.25625307346
2536,239520.85090463943
2537,225735.54374347953
2538,199971.39775495668
2539,200179.925722026
2540,172468.19848550405
2541,196201.37068683497
2542,151413.44088202537
2543,121098.58194366928
2544,108814.61374616093
2545,124165.07858450085
2546,140426.38776006742
2547,153406.06217758247
2548,181077.01843662214
2549,158070.08382231626
2550,1134436.773220135
2551,167777.2451415048
2552,123484.67132432561
2553,92523.67257976337
2554,107212.03870440638
2555,119742.54097711392
2556,96453.43412289835
2557,106568.48140541874
2558,136577.25334606212
2559,118467.25383906707
2560,140530.70741794235
2561,140490.90753942693
2562,121985.63165280901
2563,133393.16898706777
2564,164402.29450873393
2565,118540.97739386627
2566,120907.51188384733
2567,120137.09652106762
2568,169052.23367352938
2569,179395.08528536774
2570,142086.05869619417
2571,160983.32150991473
2572,191550.75527757782
2573,204123.95200982896
2574,291811.62797474395
2575,141343.29773749804
2576,119409.03060145737
2577,127016.92629223147
2578,91766.51903325615
2579,69386.74078042677
2580,127346.45990027935
2581,127518.35208208613
2582,121978.94730384795
2583,249055.32392800416
2584,168540.3586304832
2585,168325.07030469103
2586,216586.1851162228
2587,213578.15531803732
2588,151553.54802797583
2589,150753.06911360292
2590,193398.23719318185
2591,183264.67658831528
2592,210918.65399172684
2593,240153.1511075596
2594,182808.42448526024
2595,215268.69137815174
2596,272599.82120314444
2597,182946.33541128464
2598,261900.23562973982
2599,356081.830791432
2600,149551.5002381151
2601,144226.0062658226
2602,103583.72059750912
2603,102850.18288233948
2604,95136.85602952004
2605,106478.80410721392
2606,139389.41073868616
2607,178394.74795877494
2608,190558.64066732605
2609,141171.5469890453
2610,108319.55559952438
2611,131065.2287215522
2612,159334.80843172822
2613,121101.59251603637
2614,125454.70593174247
2615,144191.0469031608
2616,128987.56809379657
2617,181036.70233165348
2618,164133.50531062277
2619,189226.16018418578
2620,171937.02978392894
2621,175718.40840564918
2622,175135.04421147853
2623,247787.28742673752
2624,265208.3776943831
2625,295052.28462170163
2626,166981.71871165445
2627,190805.11068850814
2628,381235.3768661136
2629,437786.779325241
2630,335199.9735742169
2631,434114.9056054373
2632,338586.5152015627
2633,290394.62773387687
2634,341453.3163182202
2635,163832.32719468785
2636,188385.11211408552
2637,180917.15756022194
2638,243196.7760172406
2639,185587.7033410902
2640,150245.88243609955
2641,110453.91804769915
2642,186066.01304721896
2643,134585.3385550562
2644,134391.5009915261
2645,128810.53017502544
2646,124207.22315462027
2647,130373.70615643133
2648,143761.33730601185
2649,132065.10605873438
2650,149986.86440143338
2651,151330.41534103014
2652,405467.13443322526
2653,257527.73654462583
2654,243221.60945866158
2655,356245.5737915379
2656,301097.3544803731
2657,310900.55055497354
2658,262489.8661718637
2659,284412.1133665107
2660,318794.2583521253
2661,324397.97088844154
2662,316831.7450753233
2663,297938.40720955445
2664,265317.32811493403
2665,310517.3292663033
2666,269356.6364585547
2667,173230.95746443127
2668,198047.6737882251
2669,170772.15425260598
2670,270764.8837634547
2671,196603.497020194
2672,198205.6656057193
2673,206255.73727451992
2674,216912.67384927088
2675,183539.26512017052
2676,197254.7635238854
2677,202977.53359844812
2678,248736.0031965174
2679,272882.1930676297
2680,271922.78601567924
2681,372223.19601148466
2682,293560.3313993253
2683,414002.31419772067
2684,295216.2623642379
2685,297575.2413215502
2686,265024.548512418
2687,302024.39881224337
2688,231450.6564535297
2689,218036.72349478595
2690,415306.0327889268
2691,188877.20475036086
2692,141542.01034861704
2693,203478.85341192991
2694,146769.67941518468
2695,202666.09668238022
2696,194849.0289827474
2697,190298.42659035182
2698,180766.11402837996
2699,176561.0214267349
2700,160213.13079654108
2701,165513.3831467415
2702,125723.02894750338
2703,175162.212305621
2704,154014.1468239737
2705,121649.31801399546
2706,113171.58289146748
2707,121648.77250508561
2708,125344.70914203108
2709,110975.84800217517
2710,123548.88756202883
2711,249640.21243651473
2712,319036.6025046517
2713,181613.9109757344
2714,168893.49161769333
2715,163229.0745043745
2716,173574.50307752856
2717,179068.41697356294
2718,221486.01608927318
2719,140475.88156422277
2720,172439.5785994864
2721,132509.22646916262
2722,143667.60382034
2723,153193.89514423898
2724,121632.47934791059
2725,126140.63081612275
2726,134337.649372932
2727,171231.0120622783
2728,157475.19291504365
2729,132293.7566771299
2730,124070.07886378247
2731,112727.96714657648
2732,106615.5005936036
2733,151105.7631500065
2734,121612.41868122382
